salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
33256,3905663050,147000.0,,110000.0,YEARLY,USD,BASE_SALARY
33264,3905657836,147000.0,,110000.0,YEARLY,USD,BASE_SALARY
33309,3902321913,148000.0,,80400.0,YEARLY,USD,BASE_SALARY
33311,3905658808,13333.0,,10667.0,YEARLY,USD,BASE_SALARY
33315,3902322906,135800.0,,66200.0,YEARLY,USD,BASE_SALARY
33323,3904058986,,22.0,,HOURLY,USD,BASE_SALARY
33324,3904064088,,22.0,,HOURLY,USD,BASE_SALARY
33325,3904060718,22.0,,21.0,HOURLY,USD,BASE_SALARY
33326,3904059867,,24.0,,HOURLY,USD,BASE_SALARY
33327,3904058981,23.5,,19.0,HOURLY,USD,BASE_SALARY
33328,3904058977,35.0,,32.0,HOURLY,USD,BASE_SALARY
33329,3904059852,24.0,,20.0,HOURLY,USD,BASE_SALARY
33335,3902327416,240000.0,,170000.0,YEARLY,USD,BASE_SALARY
33337,3902329403,20.0,,18.0,HOURLY,USD,BASE_SALARY
33340,3905664643,106200.0,,70800.0,YEARLY,USD,BASE_SALARY
33341,3905664673,73.33,,45.83,HOURLY,USD,BASE_SALARY
33344,3905669168,78.46,,49.04,HOURLY,USD,BASE_SALARY
33346,3905666683,250000.0,,150000.0,YEARLY,USD,BASE_SALARY
33347,3905662846,78.46,,49.04,HOURLY,USD,BASE_SALARY
33348,3905664719,29.49,,28.5,HOURLY,USD,BASE_SALARY
33350,3905663712,25.52,,18.0,HOURLY,USD,BASE_SALARY
33351,3905667408,78.46,,49.04,HOURLY,USD,BASE_SALARY
33352,3905667403,29.54,,19.69,HOURLY,USD,BASE_SALARY
33355,3905662848,27.6,,19.5,HOURLY,USD,BASE_SALARY
33371,3905667242,117500.0,,65000.0,YEARLY,USD,BASE_SALARY
33373,3905663682,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
33401,3905668082,146875.0,,81250.0,YEARLY,USD,BASE_SALARY
33405,3905666322,117500.0,,65000.0,YEARLY,USD,BASE_SALARY
33430,3905668393,165000.0,,90000.0,YEARLY,USD,BASE_SALARY
33491,3902326651,128500.0,,85600.0,YEARLY,USD,BASE_SALARY
33493,3902330506,21.63,,14.42,HOURLY,USD,BASE_SALARY
33495,3902327571,23.56,,15.67,HOURLY,USD,BASE_SALARY
33498,3905663999,190000.0,,148000.0,YEARLY,USD,BASE_SALARY
33499,3905667780,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
33620,3904066570,135000.0,,100000.0,YEARLY,USD,BASE_SALARY
33622,3904063818,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
33633,3904062813,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
33636,3904063807,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
33645,3904069330,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
33653,3904068340,125000.0,,80000.0,YEARLY,USD,BASE_SALARY
33654,3904069293,120.0,,80.0,HOURLY,USD,BASE_SALARY
33655,3904065619,105000.0,,75000.0,YEARLY,USD,BASE_SALARY
33657,3904068362,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
33661,3904067461,125000.0,,85000.0,YEARLY,USD,BASE_SALARY
33663,3904068495,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
33669,3904068363,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
33681,3904063947,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
33682,3904069373,125000.0,,75000.0,YEARLY,USD,BASE_SALARY
33687,3904062825,170000.0,,100000.0,YEARLY,USD,BASE_SALARY
33689,3904069321,175000.0,,150000.0,YEARLY,USD,BASE_SALARY
33719,3904077142,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
33726,3905692354,70000.0,,55000.0,YEARLY,USD,BASE_SALARY
33854,3905691641,220000.0,,180000.0,YEARLY,USD,BASE_SALARY
33861,3905695050,150000.0,,125001.0,YEARLY,USD,BASE_SALARY
33862,3905693289,175000.0,,150001.0,YEARLY,USD,BASE_SALARY
33863,3905690448,100000.0,,75001.0,YEARLY,USD,BASE_SALARY
33864,3905692516,150000.0,,125001.0,YEARLY,USD,BASE_SALARY
33865,3905688812,150000.0,,125001.0,YEARLY,USD,BASE_SALARY
33866,3905686890,303000.0,,172000.0,YEARLY,USD,BASE_SALARY
33867,3905694290,125000.0,,100001.0,YEARLY,USD,BASE_SALARY
33868,3905690341,228000.0,,129000.0,YEARLY,USD,BASE_SALARY
33869,3905687990,150000.0,,125001.0,YEARLY,USD,BASE_SALARY
33870,3905694221,,225000.0,,YEARLY,USD,BASE_SALARY
33872,3905686990,150000.0,,125001.0,YEARLY,USD,BASE_SALARY
33873,3905686991,50000.0,,25001.0,YEARLY,USD,BASE_SALARY
33895,3904072760,248400.0,,184000.0,YEARLY,USD,BASE_SALARY
33898,3904077458,79000.0,,52000.0,YEARLY,USD,BASE_SALARY
33899,3904072885,57000.0,,38500.0,YEARLY,USD,BASE_SALARY
33900,3904070878,130500.0,,92000.0,YEARLY,USD,BASE_SALARY
33901,3904070877,142500.0,,96000.0,YEARLY,USD,BASE_SALARY
33903,3904077457,130500.0,,92000.0,YEARLY,USD,BASE_SALARY
33904,3905692650,51000.0,,40000.0,YEARLY,USD,BASE_SALARY
33912,3905693735,249900.0,,136300.0,YEARLY,USD,BASE_SALARY
33913,3905691937,249900.0,,136300.0,YEARLY,USD,BASE_SALARY
33914,3905696627,175000.0,,165000.0,YEARLY,USD,BASE_SALARY
33923,3904079272,99000.0,,84700.0,YEARLY,USD,BASE_SALARY
34016,3904081153,150000.0,,127500.0,YEARLY,USD,BASE_SALARY
34025,3905694862,255150.0,,123720.0,YEARLY,USD,BASE_SALARY
34026,3902335211,35.0,,32.0,HOURLY,USD,BASE_SALARY
34036,3902339721,60.0,,55.0,HOURLY,USD,BASE_SALARY
34045,3902343051,20.0,,18.0,HOURLY,USD,BASE_SALARY
34083,3905813935,145444.0,,109083.0,YEARLY,USD,BASE_SALARY
34115,3904088118,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
34120,3904090106,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
34127,3904086374,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
34138,3904088073,133200.0,,53000.0,YEARLY,USD,BASE_SALARY
34139,3904083829,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34140,3904090053,177800.0,,83100.0,YEARLY,USD,BASE_SALARY
34142,3904086121,239000.0,,122900.0,YEARLY,USD,BASE_SALARY
34143,3904090049,288200.0,,154900.0,YEARLY,USD,BASE_SALARY
34144,3905821667,130000.0,,70000.0,YEARLY,USD,BASE_SALARY
34145,3904085752,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34146,3904089067,235200.0,,121000.0,YEARLY,USD,BASE_SALARY
34147,3904085754,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34150,3904084742,150100.0,,72800.0,YEARLY,USD,BASE_SALARY
34151,3904086124,206000.0,,110700.0,YEARLY,USD,BASE_SALARY
34152,3904089068,220200.0,,118400.0,YEARLY,USD,BASE_SALARY
34153,3904086114,229000.0,,123100.0,YEARLY,USD,BASE_SALARY
34154,3904090040,285500.0,,146800.0,YEARLY,USD,BASE_SALARY
34155,3904089081,240500.0,,123700.0,YEARLY,USD,BASE_SALARY
34156,3904086119,260000.0,,136000.0,YEARLY,USD,BASE_SALARY
34157,3904085739,212600.0,,114300.0,YEARLY,USD,BASE_SALARY
34158,3904090085,204300.0,,105100.0,YEARLY,USD,BASE_SALARY
34159,3904084746,312800.0,,160800.0,YEARLY,USD,BASE_SALARY
34160,3904086111,261500.0,,134500.0,YEARLY,USD,BASE_SALARY
34162,3904087113,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34163,3904090084,212600.0,,114300.0,YEARLY,USD,BASE_SALARY
34164,3904089064,240900.0,,129500.0,YEARLY,USD,BASE_SALARY
34165,3904083826,212800.0,,111600.0,YEARLY,USD,BASE_SALARY
34166,3904085742,185000.0,,92500.0,YEARLY,USD,BASE_SALARY
34167,3904084762,142800.0,,59300.0,YEARLY,USD,BASE_SALARY
34168,3904085743,212600.0,,114300.0,YEARLY,USD,BASE_SALARY
34169,3904085734,222200.0,,136000.0,YEARLY,USD,BASE_SALARY
34171,3904084734,206000.0,,110700.0,YEARLY,USD,BASE_SALARY
34173,3904083813,279900.0,,144000.0,YEARLY,USD,BASE_SALARY
34174,3904084741,212500.0,,128500.0,YEARLY,USD,BASE_SALARY
34175,3904085740,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34176,3904084737,240500.0,,123700.0,YEARLY,USD,BASE_SALARY
34177,3904090055,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34178,3904085735,231400.0,,119000.0,YEARLY,USD,BASE_SALARY
34179,3904085738,100000.0,,61400.0,YEARLY,USD,BASE_SALARY
34180,3904086131,185000.0,,79600.0,YEARLY,USD,BASE_SALARY
34181,3904088075,287700.0,,148000.0,YEARLY,USD,BASE_SALARY
34182,3904089058,281800.0,,144900.0,YEARLY,USD,BASE_SALARY
34184,3904084753,261500.0,,134500.0,YEARLY,USD,BASE_SALARY
34185,3904083807,307900.0,,158300.0,YEARLY,USD,BASE_SALARY
34188,3904087146,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34190,3904089075,239000.0,,122900.0,YEARLY,USD,BASE_SALARY
34191,3904083822,185000.0,,92500.0,YEARLY,USD,BASE_SALARY
34192,3904085745,185000.0,,79600.0,YEARLY,USD,BASE_SALARY
34194,3904089070,247600.0,,136000.0,YEARLY,USD,BASE_SALARY
34195,3904087117,212800.0,,111600.0,YEARLY,USD,BASE_SALARY
34196,3904086122,181500.0,,90500.0,YEARLY,USD,BASE_SALARY
34198,3905827063,170.0,,130.0,YEARLY,USD,BASE_SALARY
34202,3902345198,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
34204,3902343258,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
34225,3905822676,190000.0,,160000.0,YEARLY,USD,BASE_SALARY
34234,3904092141,130000.0,,115000.0,YEARLY,USD,BASE_SALARY
34252,3902340659,60.0,,55.0,HOURLY,USD,BASE_SALARY
34277,3905824785,32.41,,32.41,HOURLY,USD,BASE_SALARY
34278,3905822964,32.41,,32.41,HOURLY,USD,BASE_SALARY
34297,3905824874,,30.0,,HOURLY,USD,BASE_SALARY
34342,3905831291,34.48,,34.48,HOURLY,USD,BASE_SALARY
34357,3902341880,24.0,,22.0,HOURLY,USD,BASE_SALARY
34359,3904086694,65.0,,60.0,HOURLY,USD,BASE_SALARY
34362,3902345562,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
34365,3904088803,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
34398,3905830878,125.0,,125.0,YEARLY,USD,BASE_SALARY
34401,3904086919,80.0,,65.0,HOURLY,USD,BASE_SALARY
34421,3904096136,58.0,,53.0,HOURLY,USD,BASE_SALARY
34429,3905833422,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
34448,3902347641,27000.0,,25000.0,YEARLY,EUR,BASE_SALARY
34475,3904096178,300000.0,,256000.0,YEARLY,USD,BASE_SALARY
34514,3902346929,155000.0,,145000.0,YEARLY,USD,BASE_SALARY
34515,3902347674,60.0,,50.0,HOURLY,USD,BASE_SALARY
34516,3904093978,,80000.0,,YEARLY,USD,BASE_SALARY
34530,3904097312,,80000.0,,YEARLY,USD,BASE_SALARY
34546,3902349270,40.0,,35.0,HOURLY,USD,BASE_SALARY
34566,3904096451,105000.0,,100000.0,YEARLY,USD,BASE_SALARY
34573,3902350242,23.72,,23.72,HOURLY,USD,BASE_SALARY
34576,3904097400,68.0,,63.0,HOURLY,USD,BASE_SALARY
34583,3905835442,28.5,,27.5,HOURLY,USD,BASE_SALARY
34584,3905843040,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
34587,3902352122,75.0,,65.0,HOURLY,USD,BASE_SALARY
34608,3905841399,,40000.0,,YEARLY,USD,BASE_SALARY
34615,3905843157,,35000.0,,YEARLY,USD,BASE_SALARY
34616,3902352157,65.0,,60.0,HOURLY,USD,BASE_SALARY
34643,3905835870,192600.0,,107600.0,YEARLY,USD,BASE_SALARY
34647,3905840824,21.0,,21.0,HOURLY,USD,BASE_SALARY
34650,3902348613,80.0,,70.0,HOURLY,USD,BASE_SALARY
34654,3905844163,,60.0,,HOURLY,USD,BASE_SALARY
34667,3905849005,750000.0,,750000.0,YEARLY,USD,BASE_SALARY
34682,3904094620,,120000.0,,YEARLY,USD,BASE_SALARY
34699,3904501264,75.0,,65.0,HOURLY,USD,BASE_SALARY
34701,3904098551,,80000.0,,YEARLY,USD,BASE_SALARY
34706,3902349639,400000.0,,200000.0,YEARLY,USD,BASE_SALARY
34727,3904098564,,80000.0,,YEARLY,USD,BASE_SALARY
34729,3902348627,33.0,,26.0,HOURLY,USD,BASE_SALARY
34733,3905847492,55000.0,,40000.0,YEARLY,USD,BASE_SALARY
34741,3904095625,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
34748,3902352425,60.0,,55.0,HOURLY,USD,BASE_SALARY
34750,3902350561,23.9,,23.9,HOURLY,USD,BASE_SALARY
34760,3905847573,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
34769,3902354387,60.0,,55.0,HOURLY,USD,BASE_SALARY
34772,3905843645,90.0,,60.0,HOURLY,USD,BASE_SALARY
34795,3902348724,,21.0,,YEARLY,USD,BASE_SALARY
34798,3904097659,120000.0,,120000.0,YEARLY,USD,BASE_SALARY
34815,3905847870,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
34832,3905850536,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
34844,3902355313,31.0,,31.0,HOURLY,USD,BASE_SALARY
34864,3904501454,65.0,,55.0,YEARLY,USD,BASE_SALARY
34866,3902350571,70.0,,55.0,HOURLY,USD,BASE_SALARY
34878,3905846649,475000.0,,388000.0,YEARLY,USD,BASE_SALARY
34882,3905849817,20.0,,18.0,HOURLY,USD,BASE_SALARY
34888,3902351552,104000.0,,72800.0,YEARLY,USD,BASE_SALARY
34900,3902350740,60.0,,60.0,HOURLY,USD,BASE_SALARY
34905,3902351497,130000.0,,125000.0,YEARLY,USD,BASE_SALARY
34921,3905853256,,30.0,,HOURLY,USD,BASE_SALARY
34924,3905857149,60.0,,55.0,HOURLY,USD,BASE_SALARY
34934,3902356060,225000.0,,160000.0,YEARLY,USD,BASE_SALARY
34935,3904501528,27.0,,25.0,HOURLY,USD,BASE_SALARY
34969,3905860144,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
34974,3902354739,125000.0,,105000.0,YEARLY,USD,BASE_SALARY
34977,3904501629,17.0,,16.0,YEARLY,USD,BASE_SALARY
34983,3904099784,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
34984,3902357115,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
34989,3904099783,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
34992,3902352888,21.0,,20.0,HOURLY,USD,BASE_SALARY
34994,3902356158,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
35014,3905853888,60000.0,,40000.0,YEARLY,USD,BASE_SALARY
35016,3905857615,85.0,,80.0,HOURLY,USD,BASE_SALARY
35025,3905855775,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
35026,3905854687,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
35030,3902358060,225000.0,,160000.0,YEARLY,USD,BASE_SALARY
35032,3902353847,30.0,,25.0,HOURLY,USD,BASE_SALARY
35038,3905849906,350000.0,,250000.0,YEARLY,USD,BASE_SALARY
35043,3905854340,240000.0,,160000.0,YEARLY,USD,BASE_SALARY
35044,3902353747,111300.0,,77900.0,YEARLY,USD,BASE_SALARY
35050,3905851742,260000.0,,165000.0,YEARLY,USD,BASE_SALARY
35051,3905855257,240000.0,,160000.0,YEARLY,USD,BASE_SALARY
35054,3905849923,260000.0,,165000.0,YEARLY,USD,BASE_SALARY
35097,3905854140,25.0,,20.0,HOURLY,USD,BASE_SALARY
35115,3904501814,105.0,,75.0,HOURLY,USD,BASE_SALARY
35116,3905861356,400000.0,,250000.0,YEARLY,USD,BASE_SALARY
35122,3902359000,80.0,,75.0,HOURLY,USD,BASE_SALARY
35134,3905857622,,28.0,,HOURLY,USD,BASE_SALARY
35136,3902359060,35.0,,30.0,HOURLY,USD,BASE_SALARY
35145,3904505164,198000.0,,137000.0,YEARLY,USD,BASE_SALARY
35149,3905864166,600000.0,,350000.0,YEARLY,USD,BASE_SALARY
35152,3904503233,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
35157,3902357311,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
35159,3902351978,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
35162,3904503232,,85000.0,,YEARLY,USD,BASE_SALARY
35180,3904504214,,65000.0,,YEARLY,USD,BASE_SALARY
35181,3904501907,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
35188,3904507010,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
35203,3904502291,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
35209,3905860954,400000.0,,250000.0,YEARLY,USD,BASE_SALARY
35224,3902358238,143000.0,,90100.0,YEARLY,USD,BASE_SALARY
35233,3902356381,217508.0,,177961.0,YEARLY,USD,BASE_SALARY
35245,3902357371,23.9,,23.9,HOURLY,USD,BASE_SALARY
35257,3902362033,70.0,,60.0,HOURLY,USD,BASE_SALARY
35271,3902362106,132990.0,,88000.0,YEARLY,USD,BASE_SALARY
35338,3904502437,140000.0,,90000.0,YEARLY,USD,BASE_SALARY
35361,3905867626,300000.0,,200000.0,YEARLY,USD,BASE_SALARY
35366,3904502420,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
35367,3905862946,,33.17,,HOURLY,USD,BASE_SALARY
35387,3904506408,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
35414,3905864544,355000.0,,216000.0,YEARLY,USD,BASE_SALARY
35415,3905865429,211000.0,,150000.0,YEARLY,USD,BASE_SALARY
35418,3905866353,202000.0,,140000.0,YEARLY,USD,BASE_SALARY
35419,3905869082,229000.0,,135000.0,YEARLY,USD,BASE_SALARY
35420,3905863650,218000.0,,168000.0,YEARLY,USD,BASE_SALARY
35427,3905869090,198000.0,,137000.0,YEARLY,USD,BASE_SALARY
35429,3905864529,240000.0,,168000.0,YEARLY,USD,BASE_SALARY
35431,3905866779,300000.0,,200000.0,YEARLY,USD,BASE_SALARY
35433,3905863654,286000.0,,203000.0,YEARLY,USD,BASE_SALARY
35434,3905866366,180000.0,,137000.0,YEARLY,USD,BASE_SALARY
35435,3905866358,366000.0,,270000.0,YEARLY,USD,BASE_SALARY
35439,3905864517,219000.0,,167000.0,YEARLY,USD,BASE_SALARY
35441,3905864518,190000.0,,127000.0,YEARLY,USD,BASE_SALARY
35443,3905864515,287000.0,,235000.0,YEARLY,USD,BASE_SALARY
35444,3905864513,268000.0,,186000.0,YEARLY,USD,BASE_SALARY
35446,3905869464,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
35458,3905869603,850000.0,,300000.0,YEARLY,USD,BASE_SALARY
35476,3905870038,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35477,3905863869,215800.0,,128400.0,YEARLY,USD,BASE_SALARY
35479,3905868292,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
35482,3905866567,289700.0,,199608.0,YEARLY,USD,BASE_SALARY
35483,3905870033,231100.0,,156389.0,YEARLY,USD,BASE_SALARY
35484,3905866566,215800.0,,128400.0,YEARLY,USD,BASE_SALARY
35485,3905866568,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35486,3905863862,215800.0,,128400.0,YEARLY,USD,BASE_SALARY
35489,3905870037,100300.0,,58000.0,YEARLY,USD,BASE_SALARY
35491,3905863866,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35492,3905870036,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35495,3905863863,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35497,3905863865,210100.0,,156071.0,YEARLY,USD,BASE_SALARY
35499,3905868365,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35500,3905870044,215800.0,,128400.0,YEARLY,USD,BASE_SALARY
35501,3902359372,52.0,,50.0,HOURLY,USD,BASE_SALARY
35502,3905868364,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35522,3902363313,75.0,,70.0,HOURLY,USD,BASE_SALARY
35524,3902363427,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
35543,3905873351,70.0,,60.0,HOURLY,USD,BASE_SALARY
35544,3905873354,45.0,,40.0,HOURLY,USD,BASE_SALARY
35548,3902365034,184071.59,,115043.95,YEARLY,USD,BASE_SALARY
35549,3902359874,170000.0,,120400.0,YEARLY,USD,BASE_SALARY
35560,3905866789,219200.0,,146100.0,YEARLY,USD,BASE_SALARY
35565,3905872042,165000.0,,135000.0,YEARLY,USD,BASE_SALARY
35598,3902363773,120000.0,,115000.0,YEARLY,USD,BASE_SALARY
35622,3902356852,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
35641,3902360999,60.0,,50.0,HOURLY,USD,BASE_SALARY
35642,3905878067,55.0,,50.0,HOURLY,USD,BASE_SALARY
35650,3902369051,145000.0,,110000.0,YEARLY,USD,BASE_SALARY
35670,3902366256,180000.0,,145000.0,YEARLY,USD,BASE_SALARY
35699,3905872831,60.0,,50.0,HOURLY,USD,BASE_SALARY
35710,3905872751,270000.0,,180000.0,YEARLY,USD,BASE_SALARY
35720,3904509676,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
35744,3905875652,270000.0,,180000.0,YEARLY,USD,BASE_SALARY
35747,3902369112,37.0,,32.0,HOURLY,USD,BASE_SALARY
35748,3902363931,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
35754,3904507892,250000.0,,225000.0,YEARLY,USD,BASE_SALARY
35759,3905875688,270000.0,,180000.0,YEARLY,USD,BASE_SALARY
35774,3902365594,220000.0,,180000.0,YEARLY,USD,BASE_SALARY
35784,3905880220,90.0,,85.0,HOURLY,USD,BASE_SALARY
35788,3902367454,55.0,,50.0,YEARLY,USD,BASE_SALARY
35791,3905860618,115000.0,,105000.0,YEARLY,USD,BASE_SALARY
35797,3905878890,60.0,,50.0,HOURLY,USD,BASE_SALARY
35800,3904504982,48.0,,42.0,HOURLY,USD,BASE_SALARY
35803,3902368442,118549.0,,90613.0,YEARLY,USD,BASE_SALARY
35823,3902365643,150000.0,,140000.0,YEARLY,USD,BASE_SALARY
35828,3902364146,199000.0,,102300.0,YEARLY,USD,BASE_SALARY
35829,3902360825,198600.0,,94300.0,YEARLY,USD,BASE_SALARY
35830,3902358996,195000.0,,91800.0,YEARLY,USD,BASE_SALARY
35832,3905883371,487000.0,,300000.0,YEARLY,USD,BASE_SALARY
35833,3902363613,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35834,3902363631,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35835,3902363639,260000.0,,149200.0,YEARLY,USD,BASE_SALARY
35836,3902364056,199500.0,,87800.0,YEARLY,USD,BASE_SALARY
35839,3902361798,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35840,3902359949,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35841,3902362862,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35842,3902359962,198600.0,,94300.0,YEARLY,USD,BASE_SALARY
35844,3902358878,178200.0,,66700.0,YEARLY,USD,BASE_SALARY
35845,3902358995,195000.0,,91800.0,YEARLY,USD,BASE_SALARY
35846,3902365098,195000.0,,91800.0,YEARLY,USD,BASE_SALARY
35847,3902358974,304200.0,,158500.0,YEARLY,USD,BASE_SALARY
35850,3904511283,27.0,,25.0,HOURLY,USD,BASE_SALARY
35851,3902361900,199500.0,,87800.0,YEARLY,USD,BASE_SALARY
35853,3902358972,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35854,3902356995,199500.0,,88100.0,YEARLY,USD,BASE_SALARY
35855,3902364154,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35856,3902362837,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35857,3902361826,238600.0,,94300.0,YEARLY,USD,BASE_SALARY
35858,3902362833,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35859,3902358882,178200.0,,87000.0,YEARLY,USD,BASE_SALARY
35860,3902359855,104500.0,,65000.0,YEARLY,USD,BASE_SALARY
35862,3902370353,,38.0,,HOURLY,USD,BASE_SALARY
35863,3902361718,223500.0,,94200.0,YEARLY,USD,BASE_SALARY
35864,3902365100,213200.0,,101200.0,YEARLY,USD,BASE_SALARY
35865,3902360844,264000.0,,124800.0,YEARLY,USD,BASE_SALARY
35866,3902364059,147600.0,,70200.0,YEARLY,USD,BASE_SALARY
35868,3902359954,304200.0,,158500.0,YEARLY,USD,BASE_SALARY
35869,3902362832,198600.0,,94300.0,YEARLY,USD,BASE_SALARY
35870,3905876452,,100000.0,,YEARLY,USD,BASE_SALARY
35871,3902363610,157900.0,,72800.0,YEARLY,USD,BASE_SALARY
35874,3902364130,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35875,3902358993,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35877,3902368465,40.0,,35.0,HOURLY,USD,BASE_SALARY
35878,3902358997,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35879,3902363611,198600.0,,94300.0,YEARLY,USD,BASE_SALARY
35882,3902359950,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35883,3902358979,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35884,3902364144,213200.0,,112200.0,YEARLY,USD,BASE_SALARY
35885,3902363502,185200.0,,93000.0,YEARLY,USD,BASE_SALARY
35887,3902364158,304200.0,,158500.0,YEARLY,USD,BASE_SALARY
35888,3905878400,165000.0,,94000.0,YEARLY,USD,BASE_SALARY
35889,3902365081,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35891,3902361806,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35892,3902360830,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35904,3905887109,190000.0,,171000.0,YEARLY,USD,BASE_SALARY
35919,3902364295,172500.0,,145590.0,YEARLY,USD,BASE_SALARY
35920,3905878911,58.0,,50.0,HOURLY,USD,BASE_SALARY
36020,3905880760,55.0,,50.0,HOURLY,USD,BASE_SALARY
36024,3905869109,,200000.0,,YEARLY,USD,BASE_SALARY
36026,3902366674,75.0,,70.0,HOURLY,USD,BASE_SALARY
36031,3904514232,180000.0,,110000.0,YEARLY,USD,BASE_SALARY
36037,3902367608,182260.0,,99600.0,YEARLY,USD,BASE_SALARY
36041,3905862782,180000.0,,140000.0,YEARLY,USD,BASE_SALARY
36054,3905888074,270000.0,,180000.0,YEARLY,USD,BASE_SALARY
36064,3905873909,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
36066,3905885445,154000.0,,100000.0,YEARLY,USD,BASE_SALARY
36069,3902369543,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
36086,3902368514,85.0,,75.0,HOURLY,USD,BASE_SALARY
36087,3902367543,50.0,,40.0,HOURLY,USD,BASE_SALARY
36096,3905881936,270000.0,,180000.0,YEARLY,USD,BASE_SALARY
36107,3902371389,60.0,,55.0,HOURLY,USD,BASE_SALARY
36140,3902364929,400000.0,,200000.0,YEARLY,USD,BASE_SALARY
36141,3905876695,31.0,,28.0,HOURLY,USD,BASE_SALARY
36152,3905876696,31.0,,28.0,HOURLY,USD,BASE_SALARY
36154,3902367720,65000.0,,54000.0,YEARLY,USD,BASE_SALARY
36159,3902367527,300000.0,,250000.0,YEARLY,USD,BASE_SALARY
36160,3905873964,85.0,,75.0,HOURLY,USD,BASE_SALARY
